company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
LECLERC,35830 Betton,Ille-et-Vilaine,9.5 14 min en voiture,responsable de secteur,RENNES,250 à 499 salariés,2.7,D1509
SUPER U,35830 Betton,Ille-et-Vilaine,25.4 30 min en voiture,responsable de secteur,GUICHEN,0 salarié,2.7,D1509
ADREXO,35830 Betton,Ille-et-Vilaine,8.1 14 min en voiture,responsable de secteur,CESSON,200 à 249 salariés,2.5,D1509
INTERMARCHE,35830 Betton,Ille-et-Vilaine,32.7 32 min en voiture,responsable de secteur,VITRE,0 salarié,2.7,D1509
ENTREPRISE FRERY,36250,Indre,4.2 20 min en voiture,promotion des ventes,CHATEAUROUX,0 salarié,2.7,M1706
AUCHAN,36250,Indre,6.3 21 min en voiture,responsable de secteur,LE,250 à 499 salariés,2.5,D1509
A D R E X O SPIR COMMUNICATION,37250,Indre-et-Loire,9.5 12 min en voiture,promotion des ventes,JOUE,0 salarié,2.5,M1706
AUCHAN FRANCE,37250,Indre-et-Loire,15,responsable de secteur,TOURS,250 à 499 salariés,2.5,D1509
E. LECLERC,37250,Indre-et-Loire,36.5,responsable de secteur,CHINON,0 salarié,2.5,D1509
E.LECLERC,37250,Indre-et-Loire,14.2,responsable de secteur,TOURS,0 salarié,2.5,D1509
TEISSEIRE FRANCE SAS,38113,Isère,22.2,promotion des ventes,CROLLES,250 à 499 salariés,3.8,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,38113,Isère,39.7,promotion des ventes,NIVOLAS,0 salarié,2.5,M1706
REFRESCO FRANCE,38113,Isère,47.7,promotion des ventes,MARGES,0 salarié,2.5,M1706
ROUTIN,38113,Isère,42.8,promotion des ventes,LA,100 à 199 salariés,2.7,M1706
CEMOI CONFISEUR,38113,Isère,42.3,promotion des ventes,CHAMBERY,100 à 199 salariés,2.5,M1706
Elargir aux métiers suivants :,38113,Isère,,responsable de secteur,,,,D1509
Elargir aux alentours :,39210,Jura,,promotion des ventes,,,,M1706
INTERMARCHE,39210,Jura,38.4,responsable de secteur,DOLE,100 à 199 salariés,2.7,D1509
INTERMARCHÉ,39210,Jura,47.1 70 min en voiture,responsable de secteur,SAINT,20 à 49 salariés,2.7,D1509
Elargir aux métiers suivants :,40110,Landes,,promotion des ventes,,,,M1706
CENTRE LECLERC,40110,Landes,46.8,responsable de secteur,SOUSTONS,0 salarié,3,D1509
INTERMARCHE PORTE SUD,40110,Landes,40.1,responsable de secteur,DAX,0 salarié,2.5,D1509
ADREXO,41350,Loir-et-Cher,2.0 5 min en voiture,promotion des ventes,VINEUIL,0 salarié,2.5,M1706
LECLERC,41350,Loir-et-Cher,49.1 42 min en voiture,responsable de secteur,OLIVET,0 salarié,2.7,D1509
REFRESCO,42110,Loire,38.1,promotion des ventes,SAINT,100 à 199 salariés,3.8,M1706
CEMOI CONFISEUR,42110,Loire,32.5,promotion des ventes,SORBIERS,100 à 199 salariés,3.5,M1706
DUCREUX,42110,Loire,36.8,promotion des ventes,SAINTE,50 à 99 salariés,3,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,42110,Loire,37.3,promotion des ventes,SAINT,100 à 199 salariés,2.8,M1706
ONG CONSEIL,42110,Loire,47.6,promotion des ventes,LYON,0 salarié,2.7,M1706
CHOCOLATERIE PATIN CHOCOLATERIE DU F,42110,Loire,35.1,promotion des ventes,LE,200 à 249 salariés,2.5,M1706
LAGRANGE,42110,Loire,47.9,promotion des ventes,LYON,0 salarié,2.5,M1706
ADREXO,42110,Loire,50,promotion des ventes,VENISSIEUX,250 à 499 salariés,2.5,M1706
LE RIVERSIDE,42110,Loire,45.9,promotion des ventes,LYON,10 à 19 salariés,2.5,M1706
STPEM,42110,Loire,49.2,promotion des ventes,SOC TERRAIN ETUDES MARCHE,100 à 199 salariés,2.5,M1706
LECLERC,42110,Loire,36.3,responsable de secteur,SAINT,0 salarié,3,D1509
LECLERC,42110,Loire,36.4,responsable de secteur,RIORGES,250 à 499 salariés,3,D1509
FIRMINY DISTRIBUTION LECLERC,42110,Loire,38.9,responsable de secteur,FIRMINY,200 à 249 salariés,2.5,D1509
CARREFOUR,42110,Loire,42.6,responsable de secteur,ECULLY,0 salarié,2.7,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,42110,Loire,37.3,responsable de secteur,SAINT,100 à 199 salariés,2.5,D1509
CENTRE LECLERC,42110,Loire,48.9,responsable de secteur,GENAY,200 à 249 salariés,2.5,D1509
AUCHAN,42110,Loire,49.2,responsable de secteur,CALUIRE,500 à 999 salariés,2.7,D1509
CARREFOUR,42110,Loire,50,responsable de secteur,VENISSIEUX,0 salarié,2.5,D1509
Elargir aux alentours :,43350,Haute-Loire,,promotion des ventes,,,,M1706
FIRMINY DISTRIBUTION LECLERC,43350,Haute-Loire,46.8 58 min en voiture,responsable de secteur,FIRMINY,200 à 249 salariés,2.5,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,44130 Notre-Dame-des-Landes,Loire-Atlantique,14.9,promotion des ventes,TREILLIERES,100 à 199 salariés,3.5,M1706
ADREXO,44130 Notre-Dame-des-Landes,Loire-Atlantique,29.5,promotion des ventes,LES,100 à 199 salariés,3.5,M1706
BRIC FRUIT,44130 Notre-Dame-des-Landes,Loire-Atlantique,38.7,promotion des ventes,CHATEAU,0 salarié,2.5,M1706
VIRAGE CONSEIL ANIMATION,44130 Notre-Dame-des-Landes,Loire-Atlantique,18.7,promotion des ventes,MERCHANDISING,0 salarié,2.5,M1706
DEFI,44130 Notre-Dame-des-Landes,Loire-Atlantique,24.4,promotion des ventes,ACTION,0 salarié,2.8,M1706
L D S,44130 Notre-Dame-des-Landes,Loire-Atlantique,44.9,promotion des ventes,SAINT,10 à 19 salariés,2.5,M1706
MEDIAPOST,44130 Notre-Dame-des-Landes,Loire-Atlantique,20.7,promotion des ventes,SIEGE PDL,50 à 99 salariés,2.5,M1706
SOCIETE D V,44130 Notre-Dame-des-Landes,Loire-Atlantique,29.2,promotion des ventes,VERTOU,0 salarié,2.5,M1706
LMWR,44130 Notre-Dame-des-Landes,Loire-Atlantique,22.2,promotion des ventes,NANTES,0 salarié,2.5,M1706
CENTRE LECLERC SODIRETZ ATOUT SUD,44130 Notre-Dame-des-Landes,Loire-Atlantique,23.6 32 min en voiture,responsable de secteur,REZE,250 à 499 salariés,3,D1509
LECLERC,44130 Notre-Dame-des-Landes,Loire-Atlantique,45.5 48 min en voiture,responsable de secteur,HERBIGNAC,0 salarié,3,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,44130 Notre-Dame-des-Landes,Loire-Atlantique,14.9 21 min en voiture,responsable de secteur,TREILLIERES,100 à 199 salariés,2.8,D1509
HYPER U LA MONTAGNE,44130 Notre-Dame-des-Landes,Loire-Atlantique,21.0 35 min en voiture,responsable de secteur,LA,100 à 199 salariés,3,D1509
LECLERC OCEANE,44130 Notre-Dame-des-Landes,Loire-Atlantique,28.0 32 min en voiture,responsable de secteur,REZE,0 salarié,2.7,D1509
CENTRE LECLERC GRAND,44130 Notre-Dame-des-Landes,Loire-Atlantique,16.6 22 min en voiture,responsable de secteur,VAL ORVAULT,0 salarié,2.7,D1509
CENTRE LECLERC PARIDIS,44130 Notre-Dame-des-Landes,Loire-Atlantique,21.0 28 min en voiture,responsable de secteur,NANTES,0 salarié,2.7,D1509
INTERMARCHE,44130 Notre-Dame-des-Landes,Loire-Atlantique,28.8 31 min en voiture,responsable de secteur,PONTCHATEAU,0 salarié,2.7,D1509
E.LECLERC,44130 Notre-Dame-des-Landes,Loire-Atlantique,10.5 15 min en voiture,responsable de secteur,BLAIN,50 à 99 salariés,2.7,D1509
ADREXO,44130 Notre-Dame-des-Landes,Loire-Atlantique,29.5 32 min en voiture,responsable de secteur,LES,100 à 199 salariés,2.8,D1509
AUCHAN,44130 Notre-Dame-des-Landes,Loire-Atlantique,17.3 24 min en voiture,responsable de secteur,SAINT,250 à 499 salariés,2.5,D1509
SUPER U SAINT,44130 Notre-Dame-des-Landes,Loire-Atlantique,24.8 35 min en voiture,responsable de secteur,SEBASTIEN,0 salarié,2.5,D1509
SAINT,44130 Notre-Dame-des-Landes,Loire-Atlantique,18.7 24 min en voiture,responsable de secteur,HERBLAIN DISTRIBUTION,250 à 499 salariés,3,D1509
HYPER U,44130 Notre-Dame-des-Landes,Loire-Atlantique,17.6 28 min en voiture,responsable de secteur,LA,0 salarié,2.7,D1509
DEFI,44130 Notre-Dame-des-Landes,Loire-Atlantique,24.4 33 min en voiture,responsable de secteur,ACTION,0 salarié,2.5,D1509
CENTRE LECLERC ANCENIS DISTRIBUTION,44130 Notre-Dame-des-Landes,Loire-Atlantique,39.7 46 min en voiture,responsable de secteur,SAINT,0 salarié,2.7,D1509
LAFAYETTE DISTRIBUTION,44130 Notre-Dame-des-Landes,Loire-Atlantique,22.0 29 min en voiture,responsable de secteur,NANTES,0 salarié,2.5,D1509
SUPER U CARQUEFOU,44130 Notre-Dame-des-Landes,Loire-Atlantique,18.9 28 min en voiture,responsable de secteur,CARQUEFOU,0 salarié,3,D1509
LAITERIE DE ST DENIS DE L'HOTEL,45110,Loiret,7.1,promotion des ventes,SAINT,250 à 499 salariés,4.3,M1706
MARS PETCARE AND FOOD,45110,Loiret,8.1,promotion des ventes,SAINT,0 salarié,2.5,M1706
ADREXO,45110,Loiret,22.8,promotion des ventes,FLEURY,200 à 249 salariés,2.8,M1706
MEDIAPOST,45110,Loiret,27.6,promotion des ventes,SAINT,50 à 99 salariés,2.8,M1706
LECLERC,45110,Loiret,23.2,responsable de secteur,OLIVET,0 salarié,2.7,D1509
E.LECLERC,45110,Loiret,14.5,responsable de secteur,CHECY,20 à 49 salariés,2.7,D1509
ADREXO,45110,Loiret,22.8,responsable de secteur,FLEURY,200 à 249 salariés,2.5,D1509
LECLERC AUBRAIS DISTRIBUTION,45110,Loiret,24.2,responsable de secteur,FLEURY,0 salarié,2.5,D1509
MEDIAPOST,45110,Loiret,27.6,responsable de secteur,SAINT,50 à 99 salariés,2.5,D1509
SUPER U,45110,Loiret,0.3,responsable de secteur,CHATEAUNEUF,100 à 199 salariés,2.5,D1509
Elargir aux métiers suivants :,46240,Lot,,promotion des ventes,,,,M1706
LECLERC,46240,Lot,28.3 56 min en voiture,responsable de secteur,SOUILLAC,100 à 199 salariés,2.5,D1509
ADREXO,47260,Lot-et-Garonne,29.6,promotion des ventes,BON,100 à 199 salariés,2.8,M1706
MEDIAPOST,47260,Lot-et-Garonne,30.2,promotion des ventes,CASTELCULIER,50 à 99 salariés,2.5,M1706
DEUERER PETCARE FRANCE,47260,Lot-et-Garonne,21.1,promotion des ventes,VILLENEUVE,0 salarié,3.1,M1706
ADREXO,47260,Lot-et-Garonne,29.6,responsable de secteur,BON,100 à 199 salariés,2.5,D1509
CENTRE LECLERC,47260,Lot-et-Garonne,20.1,responsable de secteur,VILLENEUVE,250 à 499 salariés,2.5,D1509
Elargir aux alentours :,48000,Lozère,,promotion des ventes,,,,M1706
Elargir aux métiers suivants :,48000,Lozère,,responsable de secteur,,,,D1509
IKKS PRESTATIONS,49610,Maine-et-Loire,44.5,promotion des ventes,SEVREMOINE,250 à 499 salariés,2.5,M1706
FUSEAU,49610,Maine-et-Loire,9,promotion des ventes,BEAUCOUZE,0 salarié,2.7,M1706
CHOCOLAT MATHEZ,49610,Maine-et-Loire,31.5,promotion des ventes,CHATEAUNEUF,20 à 49 salariés,2.5,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,49610,Maine-et-Loire,10.9,promotion des ventes,SAINT,100 à 199 salariés,2.5,M1706
L'ABEILLE,49610,Maine-et-Loire,44.3,promotion des ventes,CHOLET,0 salarié,2.5,M1706
LECLERC,49610,Maine-et-Loire,49,responsable de secteur,CHATEAU,100 à 199 salariés,2.7,D1509
CENTRE E,49610,Maine-et-Loire,11.5,responsable de secteur,LECLERC,0 salarié,2.5,D1509
CENTRE LECLERC ANCENIS DISTRIBUTION,49610,Maine-et-Loire,48.1,responsable de secteur,SAINT,0 salarié,2.7,D1509
LA NORMANDISE,50210 Camprond,Manche,43.2 49 min en voiture,promotion des ventes,VIRE,0 salarié,3.5,M1706
SOBADIS / CENTRE LECLERC,50210 Camprond,Manche,49.7,responsable de secteur,BAYEUX,200 à 249 salariés,2.7,D1509
CENTRE LECLERC,50210 Camprond,Manche,15,responsable de secteur,AGNEAUX,0 salarié,2.5,D1509
CENTRE LECLERC,50210 Camprond,Manche,43.5,responsable de secteur,VAUDRY,0 salarié,2.5,D1509
CENTRE LECLERC,50210 Camprond,Manche,31.5,responsable de secteur,YQUELON,0 salarié,2.5,D1509
ADREXO,51510,Marne,43.9 41 min en voiture,promotion des ventes,REIMS,100 à 199 salariés,3.1,M1706
MEDIAPOST,51510,Marne,35.3 34 min en voiture,promotion des ventes,REIMS,0 salarié,2.8,M1706
CARREFOUR CONTACT,51510,Marne,47.6,responsable de secteur,BAZANCOURT,0 salarié,2.7,D1509
ADREXO,51510,Marne,43.9,responsable de secteur,REIMS,100 à 199 salariés,2.5,D1509
MEDIAPOST,51510,Marne,35.3,responsable de secteur,REIMS,0 salarié,2.5,D1509
CENTRE DISTRIBUTEUR E. LECLERC,51510,Marne,28.6,responsable de secteur,PIERRY,200 à 249 salariés,2.7,D1509
CENTRE E LECLERC,51510,Marne,43.4,responsable de secteur,SAINT,0 salarié,3,D1509
HYPER U REIMS VILLAGE,51510,Marne,36.8 32 min en voiture,responsable de secteur,REIMS,0 salarié,2.5,D1509
CENTRE DISTRIBUTEUR LECLERC,51510,Marne,1.4 8 min en voiture,responsable de secteur,FAGNIERES,250 à 499 salariés,2.5,D1509
Elargir aux métiers suivants :,52000,Haute-Marne,,promotion des ventes,,,,M1706
Elargir aux métiers suivants :,52000,Haute-Marne,,responsable de secteur,,,,D1509
TRAITEUR DE PARIS,53950 La Chapelle-Anthenaise,Mayenne,46.3,promotion des ventes,LA,100 à 199 salariés,4,M1706
CHOCOLAT MATHEZ,53950 La Chapelle-Anthenaise,Mayenne,50,promotion des ventes,CHATEAUNEUF,20 à 49 salariés,2.5,M1706
WERECRUIT,53950 La Chapelle-Anthenaise,Mayenne,39,promotion des ventes,VITRE,0 salarié,2.5,M1706
CENTRE LECLERC,53950 La Chapelle-Anthenaise,Mayenne,39.8,responsable de secteur,VITRE,200 à 249 salariés,2.5,D1509
LECLERC,53950 La Chapelle-Anthenaise,Mayenne,31.8,responsable de secteur,CHATEAU,100 à 199 salariés,2.7,D1509
INTERMARCHE,53950 La Chapelle-Anthenaise,Mayenne,40.4,responsable de secteur,VITRE,0 salarié,2.7,D1509
MEDIAPOST,54670,Meurthe-et-Moselle,10.5 25 min en voiture,promotion des ventes,LAXOU,50 à 99 salariés,2.5,M1706
ADREXO,54670,Meurthe-et-Moselle,25.9 44 min en voiture,promotion des ventes,COIN,250 à 499 salariés,2.5,M1706
CORA,54670,Meurthe-et-Moselle,23.0 35 min en voiture,responsable de secteur,TOUL,0 salarié,2.7,D1509
CORA METZ TECHNOPOLE,54670,Meurthe-et-Moselle,35.8 41 min en voiture,responsable de secteur,METZ,250 à 499 salariés,2.5,D1509
Elargir aux métiers suivants :,55220,Meuse,,promotion des ventes,,,,M1706
E. LECLERC,55220,Meuse,31.1 38 min en voiture,responsable de secteur,BAR,200 à 249 salariés,2.5,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,56500 Moustoir-Ac,Morbihan,37.3,promotion des ventes,CAUDAN,0 salarié,2.5,M1706
VIRAGE CONSEIL 1,56500 Moustoir-Ac,Morbihan,39.2,promotion des ventes,LORIENT,0 salarié,3.5,M1706
GOUTERS MAGIQUES,56500 Moustoir-Ac,Morbihan,5.7,promotion des ventes,PLUMELIN,0 salarié,2.5,M1706
MICHARD,56500 Moustoir-Ac,Morbihan,28.9,promotion des ventes,THEIX,0 salarié,3.7,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,56500 Moustoir-Ac,Morbihan,21,promotion des ventes,SAINT,100 à 199 salariés,2.5,M1706
FYM ACTION,56500 Moustoir-Ac,Morbihan,37.1 60 min en voiture,promotion des ventes,CAUDAN,0 salarié,3.5,M1706
MEDIAPOST,56500 Moustoir-Ac,Morbihan,41.5 66 min en voiture,promotion des ventes,LORIENT,50 à 99 salariés,2.5,M1706
VIRAGE CONSEIL 1,56500 Moustoir-Ac,Morbihan,39.2 65 min en voiture,responsable de secteur,LORIENT,0 salarié,2.8,D1509
FYM ACTION,56500 Moustoir-Ac,Morbihan,37.1 60 min en voiture,responsable de secteur,CAUDAN,0 salarié,2.8,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,57380,Moselle,49.1,promotion des ventes,THIONVILLE,200 à 249 salariés,2.8,M1706
ETABLISSEMENTS GEYER FRERES,57380,Moselle,39,promotion des ventes,MUNSTER,0 salarié,2.7,M1706
LES JUS DE FRUITS D'ALSACE,57380,Moselle,37.5,promotion des ventes,SARRE,0 salarié,3.3,M1706
ADREXO,57380,Moselle,34.7,promotion des ventes,COIN,250 à 499 salariés,2.5,M1706
SOLORMAG,57380,Moselle,49.4,responsable de secteur,THIONVILLE,0 salarié,2.5,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,57380,Moselle,49.1,responsable de secteur,THIONVILLE,200 à 249 salariés,2.5,D1509
CORA,57380,Moselle,26.4,responsable de secteur,FORBACH,0 salarié,2.5,D1509
CORA METZ TECHNOPOLE,57380,Moselle,28.1,responsable de secteur,METZ,250 à 499 salariés,2.5,D1509
CORA,57380,Moselle,39.8,responsable de secteur,MONDELANGE,250 à 499 salariés,3,D1509
SAS FIFAM,57380,Moselle,46.1,responsable de secteur,FAMECK,250 à 499 salariés,2.5,D1509
Elargir aux métiers suivants :,58330,Nièvre,,promotion des ventes,,,,M1706
Elargir aux métiers suivants :,58330,Nièvre,,responsable de secteur,,,,D1509
FIELD & SOLUTIONS,59310,Nord,19.8,promotion des ventes,VILLENEUVE,10 à 19 salariés,3.6,M1706
ARMATIS VILLENEUVE D'ASCQ,59310,Nord,17.2,promotion des ventes,VILLENEUVE,0 salarié,4.2,M1706
ADREXO,59310,Nord,14.1,promotion des ventes,FRETIN,200 à 249 salariés,3.5,M1706
ADREXO,59310,Nord,18.5,promotion des ventes,VILLENEUVE,250 à 499 salariés,2.8,M1706
ADREXO,59310,Nord,16.9,promotion des ventes,LIBERCOURT,200 à 249 salariés,3.5,M1706
REGLE DE TROIS INSTITUT,59310,Nord,23.4 19 min en voiture,promotion des ventes,LILLE,20 à 49 salariés,2.5,M1706
FIZZY,59310,Nord,7.4 9 min en voiture,promotion des ventes,SARS,50 à 99 salariés,2.7,M1706
DEKACOM,59310,Nord,22.8 21 min en voiture,promotion des ventes,CROIX,10 à 19 salariés,2.5,M1706
SOC GUIOT,59310,Nord,23.8 29 min en voiture,promotion des ventes,FRESNES,0 salarié,2.5,M1706
SARL JBK.DIS,59310,Nord,27.1 34 min en voiture,promotion des ventes,MERICOURT,0 salarié,2.5,M1706
TV.AVANTAGES,59310,Nord,30.0 32 min en voiture,promotion des ventes,LENS,0 salarié,2.5,M1706
IMS GROUPE,59310,Nord,28.3 25 min en voiture,promotion des ventes,PERENCHIES,20 à 49 salariés,2.5,M1706
LUTTI,59310,Nord,28.5 24 min en voiture,promotion des ventes,BONDUES,0 salarié,2.5,M1706
DISTRIPUB,59310,Nord,13.3 20 min en voiture,promotion des ventes,FLERS,20 à 49 salariés,2.5,M1706
DELICE & CREATION,59310,Nord,22.0 18 min en voiture,promotion des ventes,WASQUEHAL,20 à 49 salariés,2.5,M1706
ADREXO,59310,Nord,31.3,promotion des ventes,LOOS,0 salarié,3.5,M1706
C*RED,59310,Nord,21.1,promotion des ventes,LILLE,10 à 19 salariés,2.5,M1706
QUALIMETRIE,59310,Nord,24.7,promotion des ventes,ROUBAIX,0 salarié,4.5,M1706
REFRESCO FRANCE,59310,Nord,38.1,promotion des ventes,LE,0 salarié,2.5,M1706
INTERMARCHE,59310,Nord,41.5 39 min en voiture,responsable de secteur,LA,50 à 99 salariés,3,D1509
E. LECLERC,59310,Nord,40.6 48 min en voiture,responsable de secteur,DAINVILLE,200 à 249 salariés,3,D1509
CORA BRUAY S.A. G.M.A.,59310,Nord,46.5 49 min en voiture,responsable de secteur,BRUAY,250 à 499 salariés,3,D1509
AUCHAN,59310,Nord,18.4 26 min en voiture,responsable de secteur,NOYELLES,500 à 999 salariés,2.7,D1509
CORA,59310,Nord,20.9 28 min en voiture,responsable de secteur,COURRIERES,200 à 249 salariés,3.3,D1509
CENTRE LECLERC,59310,Nord,40.6 43 min en voiture,responsable de secteur,NOEUX,200 à 249 salariés,3.3,D1509
AUCHAN ENGLOS,59310,Nord,28.8 25 min en voiture,responsable de secteur,ENGLOS,500 à 999 salariés,2.7,D1509
LECLERC,59310,Nord,15.9 19 min en voiture,responsable de secteur,SECLIN,0 salarié,3,D1509
INTERMARCHE,59310,Nord,23.5 21 min en voiture,responsable de secteur,CROIX,50 à 99 salariés,2.5,D1509
SAXALES/INTERMARCHE,59310,Nord,27.1 34 min en voiture,responsable de secteur,MERICOURT,50 à 99 salariés,2.5,D1509
ADREXO,59310,Nord,14.1 14 min en voiture,responsable de secteur,FRETIN,200 à 249 salariés,2.8,D1509
INTERMARCHE,59310,Nord,22.4 19 min en voiture,responsable de secteur,LILLE,20 à 49 salariés,2.7,D1509
HYPER U,59310,Nord,37.2 26 min en voiture,responsable de secteur,NIEPPE,0 salarié,2.5,D1509
ADREXO,59310,Nord,16.9 24 min en voiture,responsable de secteur,LIBERCOURT,200 à 249 salariés,2.8,D1509
ADREXO,59310,Nord,18.5 16 min en voiture,responsable de secteur,VILLENEUVE,250 à 499 salariés,2.5,D1509
AUCHAN,59310,Nord,24.2 29 min en voiture,responsable de secteur,LEERS,500 à 999 salariés,2.7,D1509
LILLE SUD DIS,59310,Nord,21.0 18 min en voiture,responsable de secteur,LILLE,100 à 199 salariés,2.5,D1509
AUCHAN,59310,Nord,18.0 15 min en voiture,responsable de secteur,VILLENEUVE,500 à 999 salariés,2.5,D1509
AUCHAN,59310,Nord,30.6 26 min en voiture,responsable de secteur,RONCQ,500 à 999 salariés,2.7,D1509
ADREXO,59310,Nord,31.3 34 min en voiture,responsable de secteur,LOOS,0 salarié,2.8,D1509
HYPER U,59310,Nord,30.1 33 min en voiture,responsable de secteur,LES,0 salarié,3,D1509
BUGNIDIS,59310,Nord,21.0 32 min en voiture,responsable de secteur,BUGNICOURT,0 salarié,2.5,D1509
CORA,59310,Nord,20.4 18 min en voiture,responsable de secteur,VILLENEUVE,0 salarié,2.7,D1509
INTERMARCHE,59310,Nord,22.0 19 min en voiture,responsable de secteur,MONS,0 salarié,3,D1509
LECLERC ROUBAIX,59310,Nord,25.1 25 min en voiture,responsable de secteur,ROUBAIX,0 salarié,2.5,D1509
CORA,59310,Nord,35.7 40 min en voiture,responsable de secteur,CAMBRAI,200 à 249 salariés,2.5,D1509
ADREXO,60600,Oise,43.1,promotion des ventes,SAINT,100 à 199 salariés,3.1,M1706
OMN SERVICES,60600,Oise,49.5,promotion des ventes,LE,0 salarié,4.2,M1706
ADREXO,60600,Oise,19.1,promotion des ventes,VILLERS,200 à 249 salariés,3.5,M1706
CHATEAUFORM' FRANCE,60600,Oise,27.5,promotion des ventes,PERSAN,0 salarié,2.7,M1706
FUTURAMEDIA,60600,Oise,46.8,promotion des ventes,STAINS,100 à 199 salariés,2.5,M1706
A TEAM INSTALLATION,60600,Oise,25.3,promotion des ventes,BRUYERES,0 salarié,2.5,M1706
IDS SANTE,60600,Oise,21,promotion des ventes,CHANTILLY,0 salarié,2.5,M1706
MEDIAPOST,60600,Oise,41.5,promotion des ventes,SAINT,0 salarié,2.5,M1706
MEDIAPOST,60600,Oise,13.5,promotion des ventes,MONTATAIRE,20 à 49 salariés,3.5,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,60600,Oise,27.1,promotion des ventes,COMPIEGNE,0 salarié,3.1,M1706
LA BRUXELLOISE,60600,Oise,46.0 55 min en voiture,promotion des ventes,DEUIL,0 salarié,2.5,M1706
AUCHAN HYPERMARCHE,60600,Oise,26.2 36 min en voiture,responsable de secteur,MERU,200 à 249 salariés,2.5,D1509
LECLERC,60600,Oise,37.5 49 min en voiture,responsable de secteur,MOISSELLES,0 salarié,3,D1509
LECLERC,60600,Oise,15.6 22 min en voiture,responsable de secteur,PONT,0 salarié,3,D1509
E.LECLERC,60600,Oise,48.7 46 min en voiture,responsable de secteur,LE,0 salarié,3.3,D1509
CENTRE LECLERC,60600,Oise,44.0 51 min en voiture,responsable de secteur,SAINT,0 salarié,2.7,D1509
SODIOS EXPLOITATION,60600,Oise,41.9 54 min en voiture,responsable de secteur,OSNY,0 salarié,3,D1509
