company_name,distance,jobs,location,num_employees,rating,rome_code
CAPGEMINI TECHNOLOGY SERVICES,96.1 102 min en voiture,Responsable conditionnement ,TOULOUSE,1 000 à 1 999 salariés,2.5,H2502
THALES SERVICES SAS,97.4 99 min en voiture,Responsable conditionnement ,TOULOUSE,500 à 999 salariés,2.5,H2502
CMT+,95.7 101 min en voiture,Responsable conditionnement ,COLOMIERS,0 salarié,2.5,H2502
AKKA I&S,98.1 106 min en voiture,Responsable conditionnement ,BLAGNAC,200 à 249 salariés,2.7,H2502
ABMI GRAND OUEST,98.1 104 min en voiture,Responsable conditionnement ,BLAGNAC,0 salarié,2.5,H2502
SERMA INGENIERIE ELECTRO EMBARQ ET INDUS,95.0 105 min en voiture,Responsable conditionnement ,CORNEBARRIEU,0 salarié,2.5,H2502
AEROCONSEIL SA,98.1 106 min en voiture,Responsable conditionnement ,BLAGNAC,0 salarié,3.7,H2502
LACADEE AGRO INDUSTRIE,71.7 77 min en voiture,Responsable conditionnement ,MONT,0 salarié,2.7,H2502
ISP SYSTEM,12.2 15 min en voiture,Responsable conditionnement ,VIC,20 à 49 salariés,2.5,H2502
ADF TECHNOLOGIES,95.1,Responsable conditionnement ,COLOMIERS,0 salarié,3.0,H2502
ENEXSE,95.9,Responsable conditionnement ,TOULOUSE,10 à 19 salariés,2.7,H2502
P.H.M IMMOBILIER GROUPE MARRAUD,94.5,Responsable conditionnement ,BOE,0 salarié,2.5,H2502
P.CALESTREME CS,45.8,Responsable conditionnement ,BIZANOS,0 salarié,2.5,H2502
ALTRAN TECHNOLOGIES,98.3,Manager optimisation produit ,BLAGNAC,1 000 à 1 999 salariés,4.1,H1401
SAFRAN HELICOPTER ENGINES,42.5,Manager optimisation produit ,BORDES,2 000 à 4 999 salariés,3.1,H1401
AIRBUS,98.6,Manager optimisation produit ,BLAGNAC,5 000 à 9 999 salariés,3.8,H1401
ATHOS AERONAUTIQUE,96.4,Manager optimisation produit ,TOULOUSE,200 à 249 salariés,3.1,H1401
DERICHEBOURG ATIS AERONAUTIQUE,98.0,Manager optimisation produit ,BLAGNAC,0 salarié,4.1,H1401
AIRBUS,95.9,Manager optimisation produit ,TOULOUSE,10 000 salariés et plus,4.4,H1401
MECANIQUE AERONAUTIQUE PYRENEENNE,47.4,Manager optimisation produit ,SERRES,200 à 249 salariés,2.8,H1401
F,36.0,Manager optimisation produit ,TECH PYRENEES ,0 salarié,2.5,H1401
JCB AERO,46.2,Manager optimisation produit ,AUCH,0 salarié,2.5,H1401
ASSYSTEM FRANCE,96.4,Manager optimisation produit ,TOULOUSE,1 000 à 1 999 salariés,2.8,H1401
ZODIAC CABIN INTERIORS EUROPE,95.3,Manager optimisation produit ,COLOMIERS,0 salarié,2.5,H1401
DAHER AEROSPACE,28.7,Manager optimisation produit ,LOUEY,0 salarié,2.5,H1401
SOC POTEZ AERONAUTIQUE,50.9,Manager optimisation produit ,AIRE,0 salarié,2.5,H1401
SAFRAN LANDING SYSTEMS,70.1,Manager optimisation produit ,BIDOS,500 à 999 salariés,2.5,H1401
AEROCONSEIL SA,98.1,Manager optimisation produit ,BLAGNAC,0 salarié,2.5,H1401
ALTRAN TECHNOLOGIES,98.3,Responsable de quart,BLAGNAC,1 000 à 1 999 salariés,2.8,H2504
LEO LAGRANGE SUD OUEST,97.2,Responsable de quart,TOULOUSE,0 salarié,2.8,H2504
LE&C GS,97.2,Responsable de quart,TOULOUSE,1 000 à 1 999 salariés,2.5,H2504
